id,question,route_type,gold_manual,product_or_policy,intent_type,image_need,teacher_image_ids,image_prefixes,inference_source,confidence,retrieval_strategy,image_strategy,teacher_answer
402,"""What are the two primary modes available on a vacuum cleaner that can be used to tailor its performance to meet different home cleaning needs?""",manual_qa,Manual32,扫地机器人 / Vacuum Robot,cleaning,optional,,,product_keyword,medium,锁定 Manual32；优先检索 cleaning 章节；不强制配图,通常不强制配图；步骤图非常直接时可带,"""The vacuum has two primary cleaning modes: CLEAN mode and SPOT Cleaning mode. To start a normal cleaning cycle, wake the vacuum by pressing CLEAN once, then press CLEAN again; you can also start from the app home screen. To use SPOT Cleaning, place the vacuum on top of a localized area of debris and start SPOT so it cleans that area more thoroughly. The manual also notes that when the battery gets low before finishing a cycle, the vacuum returns to recharge and can resume where it left off."""
403,"""What is the proper procedure for emptying the vacuum cleaner's bin?""",manual_qa,Manual32,扫地机器人 / Vacuum Robot,cleaning,yes_teacher,"Manual32_8, Manual32_9",Manual32,teacher_image_manual,high,锁定 Manual32；检索 cleaning 章节；图片只从证据 chunk 附近选择,以 teacher_image_ids 作为A榜弱标签；B榜只允许同 manual、同章节附近图片,"""EMPTYING THE BIN 1. Press bin release button to remove bin. (See Figure 4)<PIC> 2. Open bin door to empty bin. (See Figure 5) <PIC> NOTE: If the full bin indicator comeson at any time during a cleaning job, you can always pause the cleaning job to empty the bin and then continue cleaning. If the full bin indicator is illuminated, but the bin does not appear to be full, refer to Cleaning the Full Bin Sensors."", [""Manual32_8"", ""Manual32_9""]"
404,"""What is the correct procedure for cleaning the vacuum cleaner filter?""",manual_qa,Manual32,扫地机器人 / Vacuum Robot,cleaning,yes_teacher,"Manual32_10, Manual32_11",Manual32,teacher_image_manual,high,锁定 Manual32；检索 cleaning 章节；图片只从证据 chunk 附近选择,以 teacher_image_ids 作为A榜弱标签；B榜只允许同 manual、同章节附近图片,"""CLEANING THE FILTER 3.Remove filter by grasping the yellow tab. (See Figure 6) <PIC> 4. Shake off debris by tapping the filter against youi trash container. (See Figure 7) <PIC> IMPORTANT!The filter door won't close unless a filter is reinserted. Insert the filter with theyellow tab facing up."", [""Manual32_10"", ""Manual32_11""]"
405,"""What is the proper procedure for cleaning the full bin sensors on a vacuum cleaner?""",manual_qa,Manual32,扫地机器人 / Vacuum Robot,cleaning,yes_teacher,"Manual32_12, Manual32_13, Manual32_14",Manual32,teacher_image_manual,high,锁定 Manual32；检索 cleaning 章节；图片只从证据 chunk 附近选择,以 teacher_image_ids 作为A榜弱标签；B榜只允许同 manual、同章节附近图片,"""CLEANING THE FULL BIN SENSORS 1. Removeand empty the bin. (See Figure 8) <PIC> 2. Wipe the sensors withaclean,dry cloth. (See Figure 9) <PIC> 3. Wipe the inner and outer sensol ports on the bin withaclean,dry cloth. (SeeFigure 10) <PIC>"", [""Manual32_12"", ""Manual32_13"", ""Manual32_14""]"
406,"""What is the correct procedure for cleaning the extractors (brushes or rollers) on a vacuum cleaner?""",manual_qa,Manual32,扫地机器人 / Vacuum Robot,indicator_light,yes_teacher,"Manual32_19, Manual32_20, Manual32_21, Manual32_22",Manual32,teacher_image_manual,high,锁定 Manual32；检索 indicator_light 章节；图片只从证据 chunk 附近选择,以 teacher_image_ids 作为A榜弱标签；B榜只允许同 manual、同章节附近图片,"""CLEANING THE EXTRACTORS 1. Pinch the yellow extractor frame release tabs, lift up the extractor frame and remove any obstructions. (SeeFigure 15) <PIC> 2. Remove the extractors and remove the yellow extractor caps. Remove any hair or debris that has collected underneath the caps and around the metal axles. Reinstall the extractor caps. (See Figure 16) <PIC> 3. Remove hair and debris from the square and hexagonal plastic pegsonthe other side of the extractors. (See Figure 17) <PIC> 4. Clear the vacuum path. (See Figure 18) <PIC> 5. Reinstall the extractors. Match the color and shape of the extractor pegs with the color and shape of the extractor icons on the cleaning head module"", [""Manual32_19"", ""Manual32_20"", ""Manual32_21"", ""Manual32_22""]"
407,"""What is the proper procedure for cleaning the sensors and charging contacts on a vacuum cleaner?""",manual_qa,Manual32,扫地机器人 / Vacuum Robot,cleaning,yes_teacher,"Manual32_17, Manual32_18",Manual32,teacher_image_manual,high,锁定 Manual32；检索 cleaning 章节；图片只从证据 chunk 附近选择,以 teacher_image_ids 作为A榜弱标签；B榜只允许同 manual、同章节附近图片,"""CLEANING THE SENSOR AND CHARGING CONTACTS 1. Wipe the sensor with a clean,dry cloth. Do not spray cleaning solution directly on to the sensors or sensor openings. (See Figure 13) <PIC> 2. Wipe the charging contacts on Room ba and the Home Base with a clean,drycloth.(See Figure 14) <PIC>"", [""Manual32_17"", ""Manual32_18""]"
408,"""What is the correct procedure for positioning the home base of a vacuum cleaner?""",manual_qa,Manual32,扫地机器人 / Vacuum Robot,cleaning,optional,,,product_keyword,medium,锁定 Manual32；优先检索 cleaning 章节；不强制配图,通常不强制配图；步骤图非常直接时可带,"""Position the vacuum Home Base in an open, uncluttered area. Leave at least 1.5 ft of clearance on each side, at least 4 ft in front of the base, and at least 4 ft away from stairs. Keep it at least 8 ft from Virtual Wall barriers. Leave the Home Base plugged in and place it where the vacuum has consistent signal/app coverage so it can return and receive information properly."""
409,"""What is the proper procedure for cleaning the front caster wheel of a vacuum cleaner?""",manual_qa,Manual32,扫地机器人 / Vacuum Robot,cleaning,yes_teacher,Manual32_15,Manual32,teacher_image_manual,high,锁定 Manual32；检索 cleaning 章节；图片只从证据 chunk 附近选择,以 teacher_image_ids 作为A榜弱标签；B榜只允许同 manual、同章节附近图片,"""CLEANING THE FRONT CASTER WHEEL 1. Pull firmly on the frontwheel to remove it. (See Figure 11) <PIC> 2. Remove any debris frominside the wheel cavity. 3. Spin the wheel by hand. If rotation is restricted,remove thewheel from its housing and push firmly to remove the axle and clear any debris or hair wrapped around it. 4. Reinstall all parts when finished.Make sure the wheel clicks back into place."", [""Manual32_15""]"
410,"""What is the correct procedure for cleaning the side brush of a vacuum cleaner?""",manual_qa,Manual32,扫地机器人 / Vacuum Robot,cleaning,yes_teacher,Manual32_16,Manual32,teacher_image_manual,high,锁定 Manual32；检索 cleaning 章节；图片只从证据 chunk 附近选择,以 teacher_image_ids 作为A榜弱标签；B榜只允许同 manual、同章节附近图片,"""CLEANING THE SIDE BRUSH 1. Use a coin or small screwdriver to remove the screw. (See Figure 12) <PIC> 2. Remove the brush clean the brush and the brush post, and reinstall the brush."", [""Manual32_16""]"
411,"""What is the function of the dual-mode virtual wall barrier on a vacuum cleaner?""",manual_qa,Manual32,扫地机器人 / Vacuum Robot,safety,yes_teacher,"Manual32_4, Manual32_5, Manual32_6, Manual32_7",Manual32,teacher_image_manual,high,锁定 Manual32；检索 safety 章节；图片只从证据 chunk 附近选择,以 teacher_image_ids 作为A榜弱标签；B榜只允许同 manual、同章节附近图片,"""THE DUAL MODE VIRTUAL WALL BARRIER The dual mode virtual wall barrier keeps vacuum inthe places you want fo becleaned-andout of the onesyou don't. In between cleaning cycles, you canleave the device operating in its nn s it in nan the floor.You can sef your device fo one off wo modes f of it yourhome's cleaning needs.(SeeFigure 1) NOTE: Under normal use, batteries will last 8-10 months. If you are not planning on using your virtual wall devicefor an extended period of time and you would like to store it, be sure to switch it to the \”Off \”(middle) position. <PIC> Halo Mode: When the switch is in the \”down\” position, the device crea fes a protective zone fh a fRoom ba wil not enter.This prevents vacuum from bumping into itemsyou want to protect (e.g. a dog bowl or vase) or crossing into undesired areas(e.g.a corner or under a desk).the halo is invisible and reaches ap proxima f ely 24 inches from the center of the device.(SeeFigure3) <PIC> Virtual Wall Mode: When the switch is in the \”up\” position, the device functions as a virtual wall.This means that you cansef if fo block openings of up fo 1ofeet. If crea fes an invisible,cone-shaped barrier th af only vacuum can see.(SeeFigure2) <PIC> NOTE: This barrier gets wider as itgets further from the device. (See Figure 2) To keep Room ba running af peak performance,perform the following care procedures. If you notice vacuum picking up less debris from your floor,then empty the bin,clean the filter and clean the extractors. <PIC>"", [""Manual32_4"", ""Manual32_5"", ""Manual32_6"", ""Manual32_7""]"
412,"""What are the troubleshooting steps if the vacuum indicates a problem?""",manual_qa,Manual32,扫地机器人 / Vacuum Robot,troubleshooting,optional,,,product_keyword,medium,锁定 Manual32；优先检索 troubleshooting 章节；不强制配图,通常不强制配图；步骤图非常直接时可带,"""If the vacuum indicates a problem, it will make a two-tone distress sound followed by a spoken message, and the troubleshooting indicator will blink. Listen to the spoken message, check the related part such as the bin, sensors, filter, extractors, wheels or charging contacts, and perform the corresponding cleaning or reset step. More detailed troubleshooting support and videos are available through the app or online support resources."""
413,"""What are the detailed instructions for T-rail mounting of a camera or equipment?""",manual_qa,Manual33,安防摄像机支架 / Camera T-rail Mount,indicator_light,yes_teacher,"Manual33_10, Manual33_11, Manual33_12, Manual33_13, Manual33_14",Manual33,teacher_image_manual,high,锁定 Manual33；检索 indicator_light 章节；图片只从证据 chunk 附近选择,以 teacher_image_ids 作为A榜弱标签；B榜只允许同 manual、同章节附近图片,"""To mount the camera/equipment on a drop-ceiling T-rail, use the included T-rail hardware. Set the clip spacing with the dashed lines on the mount-plate template, tighten the set screws on the T-rail clips with the hex key, attach the mount plate to the clips through the marked holes, then rotate/snap the clips onto the T-rail so the black foam pads are slightly compressed. Use the standard 6-32 x 4 mm T-rail screws, and follow the recessed T-rail modification if your rail is recessed. <PIC> <PIC> <PIC> <PIC> <PIC>"", [""Manual33_10"", ""Manual33_11"", ""Manual33_12"", ""Manual33_13"", ""Manual33_14""]"
