id,ret
407,"""CLEANING THE SENSOR AND CHARGING CONTACTS 1. Wipe the sensor with a clean,dry cloth. Do not spray cleaning solution directly on to the sensors or sensor openings. (See Figure 13) <PIC> 2. Wipe the charging contacts on Room ba and the Home Base with a clean,drycloth.(See Figure 14) <PIC>"", [""Manual32_17"", ""Manual32_18""]"
408,"""POSITIONING THE vacuum Place the vacuume in an open, uncluttered area, leaving the following distances around the unit Atleast1.5 feet on each side of the vacuum Afl east 4 fee fin front of the vacuum,andafleast 4 feet away from stairs. ·Atleast 8 feet from virtual wall barriers. Always keep the vacuum plugged in and make sure it is in an area with consistent coverage to allow vacuum to receive information via the app <PIC>"", [""Manual32_3""]"
409,"""To clean the front caster wheel, first pull firmly on the front wheel to remove it. <PIC> Then, remove any debris from inside the wheel cavity. Spin the wheel by hand. If rotation is restricted, remove the wheel from its housing and push firmly to remove the axle and clear any debris or hair wrapped around it. Finally, reinstall all parts when finished, making sure the wheel clicks back into place."", [""Manual32_15""]"
410,"""Cleaning the side brush. <PIC> Use a coin or small screwdriver to remove the side-brush screw, remove the side brush, clear hair and debris from under the brush and around the screw area, then reinstall the side brush and tighten the screw securely."", [""Manual32_16""]"
411,"""Dual Mode Virtual Wall Barrier. The barrier keeps the vacuum in the places you want cleaned and out of the places you do not want cleaned. Between cleaning cycles, it can be left operating in its position on the floor; if storing it for a long time, switch it to Off, the middle position. <PIC> Halo Mode is selected when the switch is in the down position. It creates an invisible protective zone, about 24 inches from the center of the device, so the robot will not bump into protected items such as a dog bowl or vase or enter an undesired area such as a corner or under a desk. <PIC> Virtual Wall Mode is selected when the switch is in the up position. It creates a straight invisible barrier that blocks openings or areas you do not want the vacuum to cross, such as doorways or parts of a room. <PIC>"", [""Manual32_4"", ""Manual32_5"", ""Manual32_6""]"
412,"If the vacuum indicates a problem, listen for the error message or check the indicator, then follow the troubleshooting table. Common steps include moving the robot to a new location, cleaning the wheels, side brush, sensors, bin, filter, or extractors, and restarting the cleaning cycle after the obstruction or dirt is cleared."
413,"""To mount your camera or equipment on a drop ceiling T-rail, use the included hardware. The hardware can be used to mount to most 9/16\"", 15/16\"", or 1½\"" T-rails. 1. Using the dashed lines on the mount plate template as a guide, set the proper spacing of the clips. <PIC> 2. Tighten the set screws on the T-rail clips and secure them using a 5/64\"" (2 mm) hex key. <PIC> 3. Attach the mount plate to the T-rail clips using the mount plate holes (marked with a \""G\""). <PIC> 4. Attach the T-rail clips to the T-rail by rotating them and snapping them into place as shown. The black foam pads should be compressed slightly after installation. Standard 6-32 x 4 mm T-rail screws are used for this mounting."", [""Manual33_10"", ""Manual33_11"", ""Manual33_12""]"
414,"""Powering the camera. Connect the camera to the network with an Ethernet cable and PoE power source, such as a PoE switch or PoE injector; the camera receives power through the Ethernet cable. <PIC> After connection, check the LED indicator to confirm power and network status, then finish setup in the Meraki dashboard. <PIC> If the camera does not power on or connect, recheck the Ethernet cable, PoE source and network connection."", [""Manual33_13"", ""Manual33_14""]"
415,"""To use the brake lever and brake button, squeeze the brake lever to apply the brake. <PIC> For the parking brake, squeeze the brake lever and push the brake button/lock to hold the brake lever in place. <PIC> To release it, squeeze the brake lever again so the lock releases. Always make sure the brake operates correctly before riding."", [""Manual34_39"", ""Manual34_40""]"
416,"""Pre-operation checks before using the snowmobile. Perform the pre-operation checks every time before riding. Check fuel/oil condition and levels, and inspect the machine for leaks or obvious damage. <PIC> Check throttle operation and make sure it moves smoothly and returns properly. <PIC> Check brake operation and the steering system, including steering free play. <PIC> Check lights, battery fluid level, fittings and fasteners, and carry the service tools and spare parts. <PIC> Inspect the skis/ski runners and the track/slide runners for wear or damage. <PIC> During inspection or repair, do not touch the engine or muffler after running because they become very hot. <PIC>"", [""Manual34_94"", ""Manual34_96"", ""Manual34_100"", ""Manual34_101"", ""Manual34_104"", ""Manual34_109""]"
417,"""Starting the snowmobile engine. Before starting, review the safety information, apply the parking brake and confirm the engine stop switch is in the run/ON position. <PIC> Set the starter lever/choke according to engine temperature: fully open for a cold engine, half-open for warm-up as instructed, and closed for warm starting. <PIC> Turn the main switch/start switch to crank the engine. <PIC> Release the switch immediately after the engine starts. <PIC> If the engine does not start, release the switch, wait a few seconds and try again; do not crank continuously for too long at one time. <PIC> After starting, let the engine warm up as instructed. <PIC> Recheck that the controls are operating normally before riding. <PIC> Follow the warning/notice information shown with the starting procedure. <PIC>"", [""Manual34_116"", ""Manual34_117"", ""Manual34_118"", ""Manual34_119"", ""Manual34_120"", ""Manual34_121"", ""Manual34_122"", ""Manual34_123""]"
418,"""V-Belt Holder. The V-Belt Holder is the snowmobile holder used to store a spare V-belt for emergency use. <PIC> The manual warns that the V-belt guard must be tightened securely before operation and that the engine must never be run without the V-belt or with the V-belt guard removed. <PIC> To remove the spare V-belt from the holder, loosen the indicated bolt. <PIC> When reinstalling the spare belt, tighten the bolt and make sure the V-belt is secured in the holder. <PIC> The belt must be stored so it cannot be damaged by nearby hot parts. <PIC>"", [""Manual34_52"", ""Manual34_53"", ""Manual34_54"", ""Manual34_55"", ""Manual34_56""]"
419,"""Throttle cable adjustment. Before adjusting the throttle cable, make sure the engine idle speed has already been adjusted. <PIC> Loosen the adjuster locknut. <PIC> Turn the adjuster in or out until the specified throttle lever free play is obtained. <PIC> Tighten the locknut again. <PIC> After adjustment, make sure the throttle outer cable is seated correctly and that the throttle lever operates smoothly and returns properly. <PIC>"", [""Manual34_148"", ""Manual34_149"", ""Manual34_150"", ""Manual34_151"", ""Manual34_152""]"
420,"""For the snowmobile steering system, check for excessive free play before riding: push the handlebar up and down, move it back and forth, and turn it slightly right and left. If you notice excessive free play, consult a dealer. While riding, keep both hands on the handlebars and use proper body position when turning rather than relying on abrupt steering alone. <PIC>"", [""Manual34_109""]"
